market,event_type,timestamp,signature,slot,sequence_number,event_index,maker,taker,price,side,quantity
5iLqmcg8vifdnnw6wEpVtQxFE4Few5uiceDWzi3jvzH8,Place,1671436405,wtDeLTYcJrQGPWZHhZL4Sw56TPtGJSR4G7uFPhkMR21a9Avsay3m2mZQWLkGNHt3jztEdK4jJP7XmMgFnc2ptwY,183119329,1141194,0,mkrc4jMLEPRoKLUnNL7Ctnwb7uJykbwiYvFjB4sw9Z9,,12.14,Bid,65.897
5iLqmcg8vifdnnw6wEpVtQxFE4Few5uiceDWzi3jvzH8,Place,1671436405,wtDeLTYcJrQGPWZHhZL4Sw56TPtGJSR4G7uFPhkMR21a9Avsay3m2mZQWLkGNHt3jztEdK4jJP7XmMgFnc2ptwY,183119329,1141195,0,mkrc4jMLEPRoKLUnNL7Ctnwb7uJykbwiYvFjB4sw9Z9,,12.215,Ask,108.063
5iLqmcg8vifdnnw6wEpVtQxFE4Few5uiceDWzi3jvzH8,Place,1671436405,wtDeLTYcJrQGPWZHhZL4Sw56TPtGJSR4G7uFPhkMR21a9Avsay3m2mZQWLkGNHt3jztEdK4jJP7XmMgFnc2ptwY,183119329,1141196,0,mkrc4jMLEPRoKLUnNL7Ctnwb7uJykbwiYvFjB4sw9Z9,,12.125,Bid,108.865
5iLqmcg8vifdnnw6wEpVtQxFE4Few5uiceDWzi3jvzH8,Place,1671436405,wtDeLTYcJrQGPWZHhZL4Sw56TPtGJSR4G7uFPhkMR21a9Avsay3m2mZQWLkGNHt3jztEdK4jJP7XmMgFnc2ptwY,183119329,1141197,0,mkrc4jMLEPRoKLUnNL7Ctnwb7uJykbwiYvFjB4sw9Z9,,12.235,Ask,163.465
5iLqmcg8vifdnnw6wEpVtQxFE4Few5uiceDWzi3jvzH8,Place,1671436396,5naLebpBrNMzYSQUqGtSZNz1URMAt4TbL9CptCVwpY9k5HnHQmQMsiuvWVmjmY8UvcQRtd4WzjwXMCNj1HaejAy,183119305,1141181,0,mkrc4jMLEPRoKLUnNL7Ctnwb7uJykbwiYvFjB4sw9Z9,,12.115,Bid,165.084
5iLqmcg8vifdnnw6wEpVtQxFE4Few5uiceDWzi3jvzH8,Place,1671436396,5naLebpBrNMzYSQUqGtSZNz1URMAt4TbL9CptCVwpY9k5HnHQmQMsiuvWVmjmY8UvcQRtd4WzjwXMCNj1HaejAy,183119305,1141182,0,mkrc4jMLEPRoKLUnNL7Ctnwb7uJykbwiYvFjB4sw9Z9,,12.43,Ask,402.252
5iLqmcg8vifdnnw6wEpVtQxFE4Few5uiceDWzi3jvzH8,Place,1671436396,5naLebpBrNMzYSQUqGtSZNz1URMAt4TbL9CptCVwpY9k5HnHQmQMsiuvWVmjmY8UvcQRtd4WzjwXMCNj1HaejAy,183119305,1141183,0,mkrc4jMLEPRoKLUnNL7Ctnwb7uJykbwiYvFjB4sw9Z9,,11.93,Bid,419.111
5iLqmcg8vifdnnw6wEpVtQxFE4Few5uiceDWzi3jvzH8,Reduce,1671436395,4ePEK8NPZdP2seCC9DxNzidc3hPXecwEUyEarCrij1xDuC8G3thAZB3J9Ba4A8iqZJbKsnVR5KqvhHXaJvLDfFDB,183119302,1141169,0,mkrc4jMLEPRoKLUnNL7Ctnwb7uJykbwiYvFjB4sw9Z9,,12.18,Bid,5.747
5iLqmcg8vifdnnw6wEpVtQxFE4Few5uiceDWzi3jvzH8,Reduce,1671436395,4ePEK8NPZdP2seCC9DxNzidc3hPXecwEUyEarCrij1xDuC8G3thAZB3J9Ba4A8iqZJbKsnVR5KqvhHXaJvLDfFDB,183119302,1141169,1,mkrc4jMLEPRoKLUnNL7Ctnwb7uJykbwiYvFjB4sw9Z9,,12.19,Ask,4.742
5iLqmcg8vifdnnw6wEpVtQxFE4Few5uiceDWzi3jvzH8,Reduce,1671436395,4ePEK8NPZdP2seCC9DxNzidc3hPXecwEUyEarCrij1xDuC8G3thAZB3J9Ba4A8iqZJbKsnVR5KqvhHXaJvLDfFDB,183119302,1141169,2,mkrc4jMLEPRoKLUnNL7Ctnwb7uJykbwiYvFjB4sw9Z9,,12.175,Bid,14.784
5iLqmcg8vifdnnw6wEpVtQxFE4Few5uiceDWzi3jvzH8,Reduce,1671436395,4ePEK8NPZdP2seCC9DxNzidc3hPXecwEUyEarCrij1xDuC8G3thAZB3J9Ba4A8iqZJbKsnVR5KqvhHXaJvLDfFDB,183119302,1141169,3,mkrc4jMLEPRoKLUnNL7Ctnwb7uJykbwiYvFjB4sw9Z9,,12.195,Ask,14.76
5iLqmcg8vifdnnw6wEpVtQxFE4Few5uiceDWzi3jvzH8,Reduce,1671436395,4ePEK8NPZdP2seCC9DxNzidc3hPXecwEUyEarCrij1xDuC8G3thAZB3J9Ba4A8iqZJbKsnVR5KqvhHXaJvLDfFDB,183119302,1141169,4,mkrc4jMLEPRoKLUnNL7Ctnwb7uJykbwiYvFjB4sw9Z9,,12.165,Bid,29.593
5iLqmcg8vifdnnw6wEpVtQxFE4Few5uiceDWzi3jvzH8,Reduce,1671436395,4ePEK8NPZdP2seCC9DxNzidc3hPXecwEUyEarCrij1xDuC8G3thAZB3J9Ba4A8iqZJbKsnVR5KqvhHXaJvLDfFDB,183119302,1141169,5,mkrc4jMLEPRoKLUnNL7Ctnwb7uJykbwiYvFjB4sw9Z9,,12.205,Ask,29.496
5iLqmcg8vifdnnw6wEpVtQxFE4Few5uiceDWzi3jvzH8,Reduce,1671436395,4ePEK8NPZdP2seCC9DxNzidc3hPXecwEUyEarCrij1xDuC8G3thAZB3J9Ba4A8iqZJbKsnVR5KqvhHXaJvLDfFDB,183119302,1141169,6,mkrc4jMLEPRoKLUnNL7Ctnwb7uJykbwiYvFjB4sw9Z9,,12.155,Bid,65.816
5iLqmcg8vifdnnw6wEpVtQxFE4Few5uiceDWzi3jvzH8,Reduce,1671436395,4ePEK8NPZdP2seCC9DxNzidc3hPXecwEUyEarCrij1xDuC8G3thAZB3J9Ba4A8iqZJbKsnVR5KqvhHXaJvLDfFDB,183119302,1141169,7,mkrc4jMLEPRoKLUnNL7Ctnwb7uJykbwiYvFjB4sw9Z9,,12.215,Ask,65.493
5iLqmcg8vifdnnw6wEpVtQxFE4Few5uiceDWzi3jvzH8,Reduce,1671436395,4ePEK8NPZdP2seCC9DxNzidc3hPXecwEUyEarCrij1xDuC8G3thAZB3J9Ba4A8iqZJbKsnVR5KqvhHXaJvLDfFDB,183119302,1141169,8,mkrc4jMLEPRoKLUnNL7Ctnwb7uJykbwiYvFjB4sw9Z9,,12.14,Bid,108.731
5iLqmcg8vifdnnw6wEpVtQxFE4Few5uiceDWzi3jvzH8,Reduce,1671436395,4ePEK8NPZdP2seCC9DxNzidc3hPXecwEUyEarCrij1xDuC8G3thAZB3J9Ba4A8iqZJbKsnVR5KqvhHXaJvLDfFDB,183119302,1141169,9,mkrc4jMLEPRoKLUnNL7Ctnwb7uJykbwiYvFjB4sw9Z9,,12.23,Ask,107.931
5iLqmcg8vifdnnw6wEpVtQxFE4Few5uiceDWzi3jvzH8,Reduce,1671436395,4ePEK8NPZdP2seCC9DxNzidc3hPXecwEUyEarCrij1xDuC8G3thAZB3J9Ba4A8iqZJbKsnVR5KqvhHXaJvLDfFDB,183119302,1141169,10,mkrc4jMLEPRoKLUnNL7Ctnwb7uJykbwiYvFjB4sw9Z9,,12.12,Bid,165.016
5iLqmcg8vifdnnw6wEpVtQxFE4Few5uiceDWzi3jvzH8,Reduce,1671436395,4ePEK8NPZdP2seCC9DxNzidc3hPXecwEUyEarCrij1xDuC8G3thAZB3J9Ba4A8iqZJbKsnVR5KqvhHXaJvLDfFDB,183119302,1141169,11,mkrc4jMLEPRoKLUnNL7Ctnwb7uJykbwiYvFjB4sw9Z9,,12.25,Ask,163.265
5iLqmcg8vifdnnw6wEpVtQxFE4Few5uiceDWzi3jvzH8,Reduce,1671436395,4ePEK8NPZdP2seCC9DxNzidc3hPXecwEUyEarCrij1xDuC8G3thAZB3J9Ba4A8iqZJbKsnVR5KqvhHXaJvLDfFDB,183119302,1141169,12,mkrc4jMLEPRoKLUnNL7Ctnwb7uJykbwiYvFjB4sw9Z9,,11.935,Bid,418.935
5iLqmcg8vifdnnw6wEpVtQxFE4Few5uiceDWzi3jvzH8,Reduce,1671436395,4ePEK8NPZdP2seCC9DxNzidc3hPXecwEUyEarCrij1xDuC8G3thAZB3J9Ba4A8iqZJbKsnVR5KqvhHXaJvLDfFDB,183119302,1141169,13,mkrc4jMLEPRoKLUnNL7Ctnwb7uJykbwiYvFjB4sw9Z9,,12.435,Ask,402.09
5iLqmcg8vifdnnw6wEpVtQxFE4Few5uiceDWzi3jvzH8,Place,1671436395,4ePEK8NPZdP2seCC9DxNzidc3hPXecwEUyEarCrij1xDuC8G3thAZB3J9Ba4A8iqZJbKsnVR5KqvhHXaJvLDfFDB,183119302,1141170,0,mkrc4jMLEPRoKLUnNL7Ctnwb7uJykbwiYvFjB4sw9Z9,,12.185,Ask,5.744
5iLqmcg8vifdnnw6wEpVtQxFE4Few5uiceDWzi3jvzH8,Place,1671436395,4ePEK8NPZdP2seCC9DxNzidc3hPXecwEUyEarCrij1xDuC8G3thAZB3J9Ba4A8iqZJbKsnVR5KqvhHXaJvLDfFDB,183119302,1141171,0,mkrc4jMLEPRoKLUnNL7Ctnwb7uJykbwiYvFjB4sw9Z9,,12.175,Bid,5.749
5iLqmcg8vifdnnw6wEpVtQxFE4Few5uiceDWzi3jvzH8,Place,1671436395,4ePEK8NPZdP2seCC9DxNzidc3hPXecwEUyEarCrij1xDuC8G3thAZB3J9Ba4A8iqZJbKsnVR5KqvhHXaJvLDfFDB,183119302,1141172,0,mkrc4jMLEPRoKLUnNL7Ctnwb7uJykbwiYvFjB4sw9Z9,,12.19,Ask,14.766
5iLqmcg8vifdnnw6wEpVtQxFE4Few5uiceDWzi3jvzH8,Place,1671436395,4ePEK8NPZdP2seCC9DxNzidc3hPXecwEUyEarCrij1xDuC8G3thAZB3J9Ba4A8iqZJbKsnVR5KqvhHXaJvLDfFDB,183119302,1141173,0,mkrc4jMLEPRoKLUnNL7Ctnwb7uJykbwiYvFjB4sw9Z9,,12.17,Bid,14.79
5iLqmcg8vifdnnw6wEpVtQxFE4Few5uiceDWzi3jvzH8,Place,1671436395,4ePEK8NPZdP2seCC9DxNzidc3hPXecwEUyEarCrij1xDuC8G3thAZB3J9Ba4A8iqZJbKsnVR5KqvhHXaJvLDfFDB,183119302,1141174,0,mkrc4jMLEPRoKLUnNL7Ctnwb7uJykbwiYvFjB4sw9Z9,,12.2,Ask,29.508
5iLqmcg8vifdnnw6wEpVtQxFE4Few5uiceDWzi3jvzH8,Place,1671436395,4ePEK8NPZdP2seCC9DxNzidc3hPXecwEUyEarCrij1xDuC8G3thAZB3J9Ba4A8iqZJbKsnVR5KqvhHXaJvLDfFDB,183119302,1141175,0,mkrc4jMLEPRoKLUnNL7Ctnwb7uJykbwiYvFjB4sw9Z9,,12.16,Bid,29.605
5iLqmcg8vifdnnw6wEpVtQxFE4Few5uiceDWzi3jvzH8,Place,1671436395,4ePEK8NPZdP2seCC9DxNzidc3hPXecwEUyEarCrij1xDuC8G3thAZB3J9Ba4A8iqZJbKsnVR5KqvhHXaJvLDfFDB,183119302,1141176,0,mkrc4jMLEPRoKLUnNL7Ctnwb7uJykbwiYvFjB4sw9Z9,,12.21,Ask,65.52
5iLqmcg8vifdnnw6wEpVtQxFE4Few5uiceDWzi3jvzH8,Place,1671436395,4ePEK8NPZdP2seCC9DxNzidc3hPXecwEUyEarCrij1xDuC8G3thAZB3J9Ba4A8iqZJbKsnVR5KqvhHXaJvLDfFDB,183119302,1141177,0,mkrc4jMLEPRoKLUnNL7Ctnwb7uJykbwiYvFjB4sw9Z9,,12.15,Bid,65.843
5iLqmcg8vifdnnw6wEpVtQxFE4Few5uiceDWzi3jvzH8,Place,1671436395,4ePEK8NPZdP2seCC9DxNzidc3hPXecwEUyEarCrij1xDuC8G3thAZB3J9Ba4A8iqZJbKsnVR5KqvhHXaJvLDfFDB,183119302,1141178,0,mkrc4jMLEPRoKLUnNL7Ctnwb7uJykbwiYvFjB4sw9Z9,,12.225,Ask,107.975
5iLqmcg8vifdnnw6wEpVtQxFE4Few5uiceDWzi3jvzH8,Place,1671436395,4ePEK8NPZdP2seCC9DxNzidc3hPXecwEUyEarCrij1xDuC8G3thAZB3J9Ba4A8iqZJbKsnVR5KqvhHXaJvLDfFDB,183119302,1141179,0,mkrc4jMLEPRoKLUnNL7Ctnwb7uJykbwiYvFjB4sw9Z9,,12.135,Bid,108.776
5iLqmcg8vifdnnw6wEpVtQxFE4Few5uiceDWzi3jvzH8,Place,1671436395,4ePEK8NPZdP2seCC9DxNzidc3hPXecwEUyEarCrij1xDuC8G3thAZB3J9Ba4A8iqZJbKsnVR5KqvhHXaJvLDfFDB,183119302,1141180,0,mkrc4jMLEPRoKLUnNL7Ctnwb7uJykbwiYvFjB4sw9Z9,,12.245,Ask,163.331
5iLqmcg8vifdnnw6wEpVtQxFE4Few5uiceDWzi3jvzH8,Place,1671436386,45TuuJJaye22UQQ667Fmdyn6ZbYhAhhD6HcoxnCCGRuXK2CRaKddHtW3AVqQXCpUCXVBeWVt2bebhJv59jGh3nA2,183119279,1141165,0,mkrc4jMLEPRoKLUnNL7Ctnwb7uJykbwiYvFjB4sw9Z9,,12.435,Ask,402.09
5iLqmcg8vifdnnw6wEpVtQxFE4Few5uiceDWzi3jvzH8,Place,1671436386,45TuuJJaye22UQQ667Fmdyn6ZbYhAhhD6HcoxnCCGRuXK2CRaKddHtW3AVqQXCpUCXVBeWVt2bebhJv59jGh3nA2,183119279,1141166,0,mkrc4jMLEPRoKLUnNL7Ctnwb7uJykbwiYvFjB4sw9Z9,,11.935,Bid,418.935
5iLqmcg8vifdnnw6wEpVtQxFE4Few5uiceDWzi3jvzH8,Place,1671436385,28fbZzUz7TpLMNEtqftgh831xMBmevw1vx8gTxi1UmRZBuUhJ2Eot8araxkewrCVy3T612JSHE5P1MDctDymsFqf,183119276,1141153,0,mkrc4jMLEPRoKLUnNL7Ctnwb7uJykbwiYvFjB4sw9Z9,,12.19,Ask,5.742
5iLqmcg8vifdnnw6wEpVtQxFE4Few5uiceDWzi3jvzH8,Place,1671436385,28fbZzUz7TpLMNEtqftgh831xMBmevw1vx8gTxi1UmRZBuUhJ2Eot8araxkewrCVy3T612JSHE5P1MDctDymsFqf,183119276,1141154,0,mkrc4jMLEPRoKLUnNL7Ctnwb7uJykbwiYvFjB4sw9Z9,,12.18,Bid,5.747
5iLqmcg8vifdnnw6wEpVtQxFE4Few5uiceDWzi3jvzH8,Place,1671436385,28fbZzUz7TpLMNEtqftgh831xMBmevw1vx8gTxi1UmRZBuUhJ2Eot8araxkewrCVy3T612JSHE5P1MDctDymsFqf,183119276,1141155,0,mkrc4jMLEPRoKLUnNL7Ctnwb7uJykbwiYvFjB4sw9Z9,,12.195,Ask,14.76
5iLqmcg8vifdnnw6wEpVtQxFE4Few5uiceDWzi3jvzH8,Place,1671436385,28fbZzUz7TpLMNEtqftgh831xMBmevw1vx8gTxi1UmRZBuUhJ2Eot8araxkewrCVy3T612JSHE5P1MDctDymsFqf,183119276,1141156,0,mkrc4jMLEPRoKLUnNL7Ctnwb7uJykbwiYvFjB4sw9Z9,,12.175,Bid,14.784
5iLqmcg8vifdnnw6wEpVtQxFE4Few5uiceDWzi3jvzH8,Place,1671436385,28fbZzUz7TpLMNEtqftgh831xMBmevw1vx8gTxi1UmRZBuUhJ2Eot8araxkewrCVy3T612JSHE5P1MDctDymsFqf,183119276,1141157,0,mkrc4jMLEPRoKLUnNL7Ctnwb7uJykbwiYvFjB4sw9Z9,,12.205,Ask,29.496
5iLqmcg8vifdnnw6wEpVtQxFE4Few5uiceDWzi3jvzH8,Place,1671436385,28fbZzUz7TpLMNEtqftgh831xMBmevw1vx8gTxi1UmRZBuUhJ2Eot8araxkewrCVy3T612JSHE5P1MDctDymsFqf,183119276,1141158,0,mkrc4jMLEPRoKLUnNL7Ctnwb7uJykbwiYvFjB4sw9Z9,,12.165,Bid,29.593
5iLqmcg8vifdnnw6wEpVtQxFE4Few5uiceDWzi3jvzH8,Place,1671436385,28fbZzUz7TpLMNEtqftgh831xMBmevw1vx8gTxi1UmRZBuUhJ2Eot8araxkewrCVy3T612JSHE5P1MDctDymsFqf,183119276,1141159,0,mkrc4jMLEPRoKLUnNL7Ctnwb7uJykbwiYvFjB4sw9Z9,,12.215,Ask,65.493
5iLqmcg8vifdnnw6wEpVtQxFE4Few5uiceDWzi3jvzH8,Place,1671436385,28fbZzUz7TpLMNEtqftgh831xMBmevw1vx8gTxi1UmRZBuUhJ2Eot8araxkewrCVy3T612JSHE5P1MDctDymsFqf,183119276,1141160,0,mkrc4jMLEPRoKLUnNL7Ctnwb7uJykbwiYvFjB4sw9Z9,,12.155,Bid,65.816
5iLqmcg8vifdnnw6wEpVtQxFE4Few5uiceDWzi3jvzH8,Place,1671436385,28fbZzUz7TpLMNEtqftgh831xMBmevw1vx8gTxi1UmRZBuUhJ2Eot8araxkewrCVy3T612JSHE5P1MDctDymsFqf,183119276,1141161,0,mkrc4jMLEPRoKLUnNL7Ctnwb7uJykbwiYvFjB4sw9Z9,,12.23,Ask,107.931
5iLqmcg8vifdnnw6wEpVtQxFE4Few5uiceDWzi3jvzH8,Place,1671436385,28fbZzUz7TpLMNEtqftgh831xMBmevw1vx8gTxi1UmRZBuUhJ2Eot8araxkewrCVy3T612JSHE5P1MDctDymsFqf,183119276,1141162,0,mkrc4jMLEPRoKLUnNL7Ctnwb7uJykbwiYvFjB4sw9Z9,,12.14,Bid,108.731
5iLqmcg8vifdnnw6wEpVtQxFE4Few5uiceDWzi3jvzH8,Place,1671436385,28fbZzUz7TpLMNEtqftgh831xMBmevw1vx8gTxi1UmRZBuUhJ2Eot8araxkewrCVy3T612JSHE5P1MDctDymsFqf,183119276,1141163,0,mkrc4jMLEPRoKLUnNL7Ctnwb7uJykbwiYvFjB4sw9Z9,,12.25,Ask,163.265
5iLqmcg8vifdnnw6wEpVtQxFE4Few5uiceDWzi3jvzH8,Place,1671436385,28fbZzUz7TpLMNEtqftgh831xMBmevw1vx8gTxi1UmRZBuUhJ2Eot8araxkewrCVy3T612JSHE5P1MDctDymsFqf,183119276,1141164,0,mkrc4jMLEPRoKLUnNL7Ctnwb7uJykbwiYvFjB4sw9Z9,,12.12,Bid,165.016
5iLqmcg8vifdnnw6wEpVtQxFE4Few5uiceDWzi3jvzH8,Reduce,1671436379,2AB2eaarZ1pviZrxFLKV5hdbYBcHqEaWMApYQzrBYendBi5A6Wb3MS2uYWU34knXdXEYKzU45UqkDkFpjskgnUs9,183119260,1141151,0,mkrc4jMLEPRoKLUnNL7Ctnwb7uJykbwiYvFjB4sw9Z9,,12.2,Ask,5.737
5iLqmcg8vifdnnw6wEpVtQxFE4Few5uiceDWzi3jvzH8,Reduce,1671436379,2AB2eaarZ1pviZrxFLKV5hdbYBcHqEaWMApYQzrBYendBi5A6Wb3MS2uYWU34knXdXEYKzU45UqkDkFpjskgnUs9,183119260,1141151,1,mkrc4jMLEPRoKLUnNL7Ctnwb7uJykbwiYvFjB4sw9Z9,,12.205,Ask,14.748
5iLqmcg8vifdnnw6wEpVtQxFE4Few5uiceDWzi3jvzH8,Reduce,1671436379,2AB2eaarZ1pviZrxFLKV5hdbYBcHqEaWMApYQzrBYendBi5A6Wb3MS2uYWU34knXdXEYKzU45UqkDkFpjskgnUs9,183119260,1141151,2,mkrc4jMLEPRoKLUnNL7Ctnwb7uJykbwiYvFjB4sw9Z9,,12.215,Ask,29.471
5iLqmcg8vifdnnw6wEpVtQxFE4Few5uiceDWzi3jvzH8,Reduce,1671436379,2AB2eaarZ1pviZrxFLKV5hdbYBcHqEaWMApYQzrBYendBi5A6Wb3MS2uYWU34knXdXEYKzU45UqkDkFpjskgnUs9,183119260,1141151,3,mkrc4jMLEPRoKLUnNL7Ctnwb7uJykbwiYvFjB4sw9Z9,,12.225,Ask,65.439
5iLqmcg8vifdnnw6wEpVtQxFE4Few5uiceDWzi3jvzH8,Reduce,1671436379,2AB2eaarZ1pviZrxFLKV5hdbYBcHqEaWMApYQzrBYendBi5A6Wb3MS2uYWU34knXdXEYKzU45UqkDkFpjskgnUs9,183119260,1141151,4,mkrc4jMLEPRoKLUnNL7Ctnwb7uJykbwiYvFjB4sw9Z9,,12.24,Ask,107.843
5iLqmcg8vifdnnw6wEpVtQxFE4Few5uiceDWzi3jvzH8,Reduce,1671436379,2AB2eaarZ1pviZrxFLKV5hdbYBcHqEaWMApYQzrBYendBi5A6Wb3MS2uYWU34knXdXEYKzU45UqkDkFpjskgnUs9,183119260,1141151,5,mkrc4jMLEPRoKLUnNL7Ctnwb7uJykbwiYvFjB4sw9Z9,,12.26,Ask,163.132
5iLqmcg8vifdnnw6wEpVtQxFE4Few5uiceDWzi3jvzH8,Reduce,1671436379,2AB2eaarZ1pviZrxFLKV5hdbYBcHqEaWMApYQzrBYendBi5A6Wb3MS2uYWU34knXdXEYKzU45UqkDkFpjskgnUs9,183119260,1141151,6,mkrc4jMLEPRoKLUnNL7Ctnwb7uJykbwiYvFjB4sw9Z9,,12.15,Bid,108.641
5iLqmcg8vifdnnw6wEpVtQxFE4Few5uiceDWzi3jvzH8,Reduce,1671436379,2AB2eaarZ1pviZrxFLKV5hdbYBcHqEaWMApYQzrBYendBi5A6Wb3MS2uYWU34knXdXEYKzU45UqkDkFpjskgnUs9,183119260,1141151,7,mkrc4jMLEPRoKLUnNL7Ctnwb7uJykbwiYvFjB4sw9Z9,,12.165,Bid,65.762
5iLqmcg8vifdnnw6wEpVtQxFE4Few5uiceDWzi3jvzH8,Reduce,1671436379,2AB2eaarZ1pviZrxFLKV5hdbYBcHqEaWMApYQzrBYendBi5A6Wb3MS2uYWU34knXdXEYKzU45UqkDkFpjskgnUs9,183119260,1141151,8,mkrc4jMLEPRoKLUnNL7Ctnwb7uJykbwiYvFjB4sw9Z9,,12.175,Bid,29.568
5iLqmcg8vifdnnw6wEpVtQxFE4Few5uiceDWzi3jvzH8,Reduce,1671436379,2AB2eaarZ1pviZrxFLKV5hdbYBcHqEaWMApYQzrBYendBi5A6Wb3MS2uYWU34knXdXEYKzU45UqkDkFpjskgnUs9,183119260,1141151,9,mkrc4jMLEPRoKLUnNL7Ctnwb7uJykbwiYvFjB4sw9Z9,,12.185,Bid,14.772
5iLqmcg8vifdnnw6wEpVtQxFE4Few5uiceDWzi3jvzH8,Reduce,1671436379,2AB2eaarZ1pviZrxFLKV5hdbYBcHqEaWMApYQzrBYendBi5A6Wb3MS2uYWU34knXdXEYKzU45UqkDkFpjskgnUs9,183119260,1141151,10,mkrc4jMLEPRoKLUnNL7Ctnwb7uJykbwiYvFjB4sw9Z9,,12.19,Bid,5.742
5iLqmcg8vifdnnw6wEpVtQxFE4Few5uiceDWzi3jvzH8,Reduce,1671436376,41n1FPA9wnUktfFtuBaqzWmWSvtVw1tq51LufQB1cvPB6s4c5nj4ttdnUbhH9s4jPh4eNNwVBCaccCcY47RhnUMt,183119252,1141139,0,mkrc4jMLEPRoKLUnNL7Ctnwb7uJykbwiYvFjB4sw9Z9,,12.2,Bid,4.737
5iLqmcg8vifdnnw6wEpVtQxFE4Few5uiceDWzi3jvzH8,Reduce,1671436376,41n1FPA9wnUktfFtuBaqzWmWSvtVw1tq51LufQB1cvPB6s4c5nj4ttdnUbhH9s4jPh4eNNwVBCaccCcY47RhnUMt,183119252,1141139,1,mkrc4jMLEPRoKLUnNL7Ctnwb7uJykbwiYvFjB4sw9Z9,,12.21,Ask,4.733
5iLqmcg8vifdnnw6wEpVtQxFE4Few5uiceDWzi3jvzH8,Reduce,1671436376,41n1FPA9wnUktfFtuBaqzWmWSvtVw1tq51LufQB1cvPB6s4c5nj4ttdnUbhH9s4jPh4eNNwVBCaccCcY47RhnUMt,183119252,1141139,2,mkrc4jMLEPRoKLUnNL7Ctnwb7uJykbwiYvFjB4sw9Z9,,12.195,Bid,14.76
5iLqmcg8vifdnnw6wEpVtQxFE4Few5uiceDWzi3jvzH8,Reduce,1671436376,41n1FPA9wnUktfFtuBaqzWmWSvtVw1tq51LufQB1cvPB6s4c5nj4ttdnUbhH9s4jPh4eNNwVBCaccCcY47RhnUMt,183119252,1141139,3,mkrc4jMLEPRoKLUnNL7Ctnwb7uJykbwiYvFjB4sw9Z9,,12.215,Ask,14.735
5iLqmcg8vifdnnw6wEpVtQxFE4Few5uiceDWzi3jvzH8,Reduce,1671436376,41n1FPA9wnUktfFtuBaqzWmWSvtVw1tq51LufQB1cvPB6s4c5nj4ttdnUbhH9s4jPh4eNNwVBCaccCcY47RhnUMt,183119252,1141139,4,mkrc4jMLEPRoKLUnNL7Ctnwb7uJykbwiYvFjB4sw9Z9,,12.185,Bid,29.544
5iLqmcg8vifdnnw6wEpVtQxFE4Few5uiceDWzi3jvzH8,Reduce,1671436376,41n1FPA9wnUktfFtuBaqzWmWSvtVw1tq51LufQB1cvPB6s4c5nj4ttdnUbhH9s4jPh4eNNwVBCaccCcY47RhnUMt,183119252,1141139,5,mkrc4jMLEPRoKLUnNL7Ctnwb7uJykbwiYvFjB4sw9Z9,,12.225,Ask,29.447
5iLqmcg8vifdnnw6wEpVtQxFE4Few5uiceDWzi3jvzH8,Reduce,1671436376,41n1FPA9wnUktfFtuBaqzWmWSvtVw1tq51LufQB1cvPB6s4c5nj4ttdnUbhH9s4jPh4eNNwVBCaccCcY47RhnUMt,183119252,1141139,6,mkrc4jMLEPRoKLUnNL7Ctnwb7uJykbwiYvFjB4sw9Z9,,12.175,Bid,65.708
5iLqmcg8vifdnnw6wEpVtQxFE4Few5uiceDWzi3jvzH8,Reduce,1671436376,41n1FPA9wnUktfFtuBaqzWmWSvtVw1tq51LufQB1cvPB6s4c5nj4ttdnUbhH9s4jPh4eNNwVBCaccCcY47RhnUMt,183119252,1141139,7,mkrc4jMLEPRoKLUnNL7Ctnwb7uJykbwiYvFjB4sw9Z9,,12.235,Ask,65.386
5iLqmcg8vifdnnw6wEpVtQxFE4Few5uiceDWzi3jvzH8,Reduce,1671436376,41n1FPA9wnUktfFtuBaqzWmWSvtVw1tq51LufQB1cvPB6s4c5nj4ttdnUbhH9s4jPh4eNNwVBCaccCcY47RhnUMt,183119252,1141139,8,mkrc4jMLEPRoKLUnNL7Ctnwb7uJykbwiYvFjB4sw9Z9,,12.16,Bid,108.552
5iLqmcg8vifdnnw6wEpVtQxFE4Few5uiceDWzi3jvzH8,Reduce,1671436376,41n1FPA9wnUktfFtuBaqzWmWSvtVw1tq51LufQB1cvPB6s4c5nj4ttdnUbhH9s4jPh4eNNwVBCaccCcY47RhnUMt,183119252,1141139,9,mkrc4jMLEPRoKLUnNL7Ctnwb7uJykbwiYvFjB4sw9Z9,,12.25,Ask,107.755
5iLqmcg8vifdnnw6wEpVtQxFE4Few5uiceDWzi3jvzH8,Reduce,1671436376,41n1FPA9wnUktfFtuBaqzWmWSvtVw1tq51LufQB1cvPB6s4c5nj4ttdnUbhH9s4jPh4eNNwVBCaccCcY47RhnUMt,183119252,1141139,10,mkrc4jMLEPRoKLUnNL7Ctnwb7uJykbwiYvFjB4sw9Z9,,12.14,Bid,164.744
5iLqmcg8vifdnnw6wEpVtQxFE4Few5uiceDWzi3jvzH8,Reduce,1671436376,41n1FPA9wnUktfFtuBaqzWmWSvtVw1tq51LufQB1cvPB6s4c5nj4ttdnUbhH9s4jPh4eNNwVBCaccCcY47RhnUMt,183119252,1141139,11,mkrc4jMLEPRoKLUnNL7Ctnwb7uJykbwiYvFjB4sw9Z9,,12.27,Ask,162.999
